,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,bsmt_height,exterior_quality,exterior_condition,bsmt_condition,bsmt_exposure,bsmt_finished1,bsmt_finished2,BsmtFinishedShare,heating_quality,kitchen_quality,home_funct,fireplace_quality,fireplace_ttlscore,gar_qual,gar_cond,gar_perception,driveway,fence,full_baths,half_baths,average_quality,room_size,age,garage_perception,LogSalePrice
751,752,60,RL,65.0,12257,Pave,,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,Gable,VinylSd,VinylSd,BrkFace,513.0,PConc,56,64,1198,1318,Y,SBrkr,1328,1203,0,2531,2,1,4,1,9,1995.0,752,222,98,0,0,0,0,,0,11,2007,WD,Normal,290000,3,2,2,3,2,1,3,0.09104704097116845,4,2,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,1,-0.25787195961894177,281.22222222222223,12,3.3333333333333335,12.577636201962656
752,753,20,RL,70.0,9100,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,Hip,Wd Sdng,Wd Sdng,None,0.0,CBlock,612,0,252,864,Y,SBrkr,864,0,0,864,1,0,2,1,5,2008.0,300,0,0,0,0,0,0,,450,10,2009,WD,Normal,127500,2,1,2,3,0,2,1,0.7083333333333333,4,1,7.0,0.0,0.0,4.0,3.0,12.0,3,0.0,1,0,-1.1224548414121158,172.8,50,1.5,11.755871643580617
753,754,30,RM,60.0,6911,Pave,,Reg,Lvl,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1950,Gable,Wd Sdng,Wd Sdng,None,0.0,PConc,405,0,740,1145,Y,SBrkr,1301,0,0,1301,1,0,2,1,5,1965.0,440,0,0,0,0,0,0,,0,10,2009,WD,Normal,100000,2,1,2,3,1,1,1,0.35371179039301315,2,0,5.5,0.0,0.0,3.0,2.0,6.0,3,0.0,1,0,0.44511475102946313,260.2,85,2.1666666666666665,11.512925464970229
754,755,60,FV,72.0,8640,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,Gable,VinylSd,VinylSd,None,0.0,PConc,24,0,732,756,Y,SBrkr,764,783,0,1547,2,1,3,1,7,2009.0,614,169,45,0,0,0,0,,0,6,2010,Con,Normal,215200,3,1,2,3,1,4,1,0.031746031746031744,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,0.9404964645277352,221.0,1,2.3333333333333335,12.279323107269766
755,756,60,RL,82.0,9430,Pave,,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,Gable,VinylSd,VinylSd,BrkFace,673.0,PConc,1163,0,89,1252,Y,SBrkr,1268,1097,0,2365,2,1,3,1,8,1999.0,856,0,128,0,0,180,0,,0,7,2009,WD,Normal,337000,3,2,2,3,1,4,1,0.9289137380191693,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,3,1,1.2427518378002054,295.625,10,3.3333333333333335,12.727838209334498
756,757,120,RL,30.0,9549,Pave,,IR1,Lvl,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1996,Hip,BrkFace,BrkFace,None,0.0,PConc,437,1057,0,1494,Y,SBrkr,1494,0,0,1494,1,1,2,1,6,1995.0,481,0,30,0,0,216,0,,0,4,2006,WD,Normal,270000,3,2,3,4,2,1,4,1.0,4,3,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,1,1.3881116100643847,249.0,11,3.0,12.506177237980511
757,758,20,RL,75.0,14587,Pave,,IR1,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,Gable,VinylSd,VinylSd,Stone,284.0,PConc,0,0,1498,1498,Y,SBrkr,1506,0,0,1506,2,0,2,1,6,2008.0,592,0,174,0,0,0,0,,0,8,2008,New,Partial,264132,3,2,2,3,0,1,1,0.0,4,3,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,0,-0.27410835849953175,251.0,0,3.0,12.484204257170104
758,759,60,RL,80.0,10421,Pave,,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,Gable,HdBoard,HdBoard,BrkFace,42.0,CBlock,394,0,586,980,Y,SBrkr,980,734,0,1714,2,1,3,1,7,1988.0,496,228,66,156,0,0,0,,500,3,2010,WD,Normal,196500,3,1,2,3,0,4,1,0.40204081632653066,2,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.5,2,1,-0.0025003945071863987,244.85714285714286,22,2.3333333333333335,12.188417710291453
759,760,50,RL,75.0,12508,Pave,,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1985,Gable,VinylSd,VinylSd,None,0.0,CBlock,660,0,323,983,Y,SBrkr,983,767,0,1750,2,0,4,1,7,1989.0,423,245,0,156,0,0,0,,1300,7,2008,WD,Normal,160000,3,1,2,3,1,3,1,0.6714140386571719,4,1,3.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,0,0.7951366922635559,250.0,68,1.6666666666666667,11.982929094215963
760,761,20,RL,70.0,9100,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,Hip,VinylSd,VinylSd,None,0.0,PConc,24,0,1836,1860,Y,SBrkr,1836,0,0,1836,2,0,3,1,8,2004.0,484,120,33,0,0,0,0,,0,10,2006,WD,Normal,216837,3,2,2,3,0,4,1,0.012903225806451646,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,0,1.5927737790342982,229.5,2,3.0,12.28690119819279
761,762,60,RL,47.0,53504,Pave,,IR2,HLS,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,Hip,CemntBd,Wd Shng,BrkFace,603.0,PConc,1416,0,234,1650,Y,SBrkr,1690,1589,0,3279,3,1,4,1,12,2003.0,841,503,36,0,0,210,0,,0,6,2010,WD,Normal,538000,3,3,2,3,3,3,1,0.8581818181818182,4,3,3.0,3.0,3.0,3.0,2.0,6.0,3,0.0,4,1,-0.5648279030278904,273.25,7,3.8333333333333335,13.195613839143922
762,763,85,RL,,7252,Pave,,IR1,Lvl,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,Hip,Wd Sdng,Wd Sdng,None,0.0,CBlock,685,0,173,858,Y,SBrkr,858,0,0,858,1,0,2,1,5,1983.0,576,120,0,0,0,0,0,,0,4,2009,WD,Normal,134900,3,1,2,3,2,4,1,0.7983682983682984,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-1.2209308055155805,171.6,27,2.1666666666666665,11.812289042195847
763,764,20,RL,67.0,8877,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,Gable,Wd Sdng,Wd Sdng,None,0.0,CBlock,836,0,0,836,Y,FuseF,1220,0,0,1220,1,0,2,1,6,1951.0,396,0,0,0,0,0,0,,0,4,2006,COD,Normal,102000,1,1,2,2,0,1,1,1.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,1,0,-0.6748396958754664,203.33333333333334,55,2.1666666666666665,11.532728092266408
764,765,80,RL,94.0,7819,Pave,,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,Gable,Plywood,Plywood,None,0.0,CBlock,422,127,480,1029,Y,SBrkr,1117,0,0,1117,1,0,3,1,6,1976.0,672,144,0,0,0,0,0,,0,3,2010,WD,Abnorml,107000,2,1,2,3,2,3,2,0.5335276967930029,2,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.5,2,0,-0.4032317318831211,186.16666666666666,34,2.1666666666666665,11.580584113444043
765,766,20,RL,70.0,10150,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,Gable,Wd Sdng,Wd Sdng,None,1.0,CBlock,456,0,456,912,Y,FuseA,912,0,0,912,1,0,2,1,5,1958.0,275,0,0,0,0,0,0,,0,7,2007,COD,Normal,114500,2,1,2,3,0,2,1,0.5,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,1,0,0.7320125963994728,182.4,49,2.0,11.648330101976432
766,767,20,RL,110.0,14226,Pave,,Reg,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,Hip,VinylSd,VinylSd,BrkFace,375.0,PConc,0,0,1935,1935,Y,SBrkr,1973,0,0,1973,2,0,3,1,9,2006.0,895,315,45,0,0,0,0,,0,7,2007,New,Partial,395000,3,2,2,3,2,1,1,0.0,3,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,0,0.252871170604569,219.22222222222223,1,3.6666666666666665,12.886641043883259
767,768,120,RM,32.0,4500,Pave,,Reg,Lvl,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,Hip,VinylSd,VinylSd,BrkFace,320.0,PConc,866,0,338,1204,Y,SBrkr,1204,0,0,1204,2,0,2,1,5,1998.0,412,0,247,0,0,0,0,,0,6,2009,WD,Normal,162000,4,1,2,3,0,4,1,0.7192691029900332,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,0,0.7951366922635559,240.8,11,3.0,11.99535161421452
768,769,20,RL,86.0,11210,Pave,,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,BrkFace,240.0,PConc,20,0,1594,1614,Y,SBrkr,1614,0,0,1614,2,0,3,1,7,2005.0,865,144,59,0,0,0,0,,0,7,2006,New,Partial,221500,3,2,2,3,2,4,1,0.012391573729863659,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.8201994681396458,230.57142857142858,1,3.3333333333333335,12.308177868467327
769,770,20,RL,100.0,13350,Pave,,IR1,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,Hip,HdBoard,Plywood,None,0.0,CBlock,762,0,102,864,Y,SBrkr,894,0,0,894,1,0,3,1,5,1974.0,440,241,0,0,0,0,0,,0,6,2006,WD,Normal,142500,2,1,2,3,0,3,1,0.8819444444444444,2,1,7.0,1.0,1.0,3.0,2.0,6.0,3,0.5,2,0,-1.3309425983631566,178.8,32,2.3333333333333335,11.867097278690842
770,771,90,RH,60.0,8400,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,Gable,Plywood,Plywood,BrkFace,320.0,Slab,0,0,0,0,Y,SBrkr,2020,0,0,2020,2,0,4,2,10,1977.0,630,0,0,0,0,0,0,,0,10,2007,WD,Normal,144000,0,1,2,0,0,0,0,0.0,2,1,7.0,2.0,4.0,3.0,2.0,6.0,3,0.0,2,0,-0.41946813076371103,202.0,30,2.1666666666666665,11.877568578558138
771,772,90,RL,78.0,10530,Pave,,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,Gable,Plywood,ImStucc,BrkFace,90.0,CBlock,975,0,0,975,Y,SBrkr,1004,0,0,1004,1,0,2,1,4,1977.0,504,0,0,0,0,0,0,,0,5,2006,WD,Normal,135000,3,1,2,3,3,4,1,1.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.06562449037126941,251.0,29,2.3333333333333335,11.813030057420567
772,773,20,RL,63.0,7875,Pave,,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,1996,Gable,HdBoard,HdBoard,BrkFace,38.0,PConc,0,0,1237,1237,Y,SBrkr,1253,0,0,1253,2,0,3,1,6,1995.0,402,220,21,0,0,0,0,,0,6,2007,WD,Normal,176000,3,1,2,4,0,1,1,0.0,3,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,0,0.6497769199993766,208.83333333333334,12,3.0,12.078239274020289
773,774,60,RL,65.0,7153,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,Gable,VinylSd,VinylSd,None,0.0,PConc,387,0,374,761,Y,SBrkr,810,793,0,1603,2,1,3,1,7,1992.0,484,0,124,0,0,0,0,,0,7,2006,WD,Normal,175900,3,2,3,3,0,3,1,0.5085413929040736,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,0.7951366922635559,229.0,14,2.6666666666666665,12.077670930725649
774,775,20,RL,67.0,16285,Pave,,IR2,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,Gable,VinylSd,VinylSd,None,0.0,PConc,0,0,1413,1413,Y,SBrkr,1430,0,0,1430,2,0,3,1,6,2001.0,605,0,33,0,0,0,0,,0,6,2009,WD,Normal,187100,3,2,2,3,0,1,1,0.0,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,0.1543952065011045,238.33333333333334,8,2.6666666666666665,12.139398512262181
775,776,85,RL,,9101,Pave,,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,Gable,Plywood,Plywood,BrkFace,104.0,PConc,1097,0,0,1097,Y,SBrkr,1110,0,0,1110,1,0,1,1,4,1978.0,602,303,30,0,0,0,0,,0,7,2009,WD,Normal,165500,3,1,3,3,2,4,1,1.0,4,2,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,0,-0.25787195961894177,277.5,31,3.0,12.016726473799254
776,777,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,2001,Gable,Wd Sdng,Wd Shng,None,0.0,CBlock,0,0,742,742,Y,SBrkr,742,742,0,1484,2,0,3,1,9,,0,0,291,134,0,0,0,,0,6,2008,WD,Normal,128000,2,1,2,3,0,1,1,0.0,4,1,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,0,-0.6748396958754664,164.88888888888889,94,0.0,11.759785542901755
777,778,20,RL,,9790,Pave,,Reg,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,Gable,BrkFace,Wd Sdng,None,0.0,CBlock,251,630,491,1372,Y,SBrkr,1342,0,0,1342,2,0,3,1,7,1967.0,457,0,0,0,0,197,0,,0,9,2009,WD,Normal,161500,2,1,2,3,0,2,1,0.642128279883382,2,1,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,0,-1.0755710332514012,191.71428571428572,42,2.3333333333333335,11.992260421644849
778,779,50,RM,60.0,10800,Pave,,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1950,Gable,MetalSd,MetalSd,None,0.0,PConc,686,0,0,686,Y,SBrkr,966,686,0,1652,2,0,4,1,7,1961.0,416,0,0,196,0,0,0,,1200,6,2010,WD,Normal,139000,1,1,3,3,0,1,1,1.0,2,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,0,0.7951366922635559,236.0,95,1.5,11.842229212112828
779,780,60,RL,76.0,10142,Pave,,IR1,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,Gable,VinylSd,VinylSd,None,0.0,PConc,656,0,300,956,Y,SBrkr,956,1128,0,2084,2,1,4,1,8,2004.0,618,0,45,0,0,0,0,,0,1,2010,WD,Normal,233000,3,2,2,3,0,4,1,0.6861924686192469,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,1,-0.5485915041473004,260.5,6,2.8333333333333335,12.358793732547838
780,781,20,RM,50.0,6000,Pave,,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,2000,Gable,MetalSd,MetalSd,None,0.0,CBlock,0,0,901,901,Y,SBrkr,901,0,0,901,1,0,2,1,4,1954.0,281,0,0,0,0,0,0,,0,8,2008,WD,Normal,107900,2,1,2,3,0,1,1,0.0,4,1,7.0,0.0,0.0,2.0,2.0,4.0,3,0.0,1,0,-0.1641004544747339,225.25,54,1.5,11.588960151246226
781,782,60,RL,,12205,Pave,,IR1,Low,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,6,8,2007,Gable,HdBoard,HdBoard,BrkFace,157.0,CBlock,568,0,264,832,Y,SBrkr,976,1111,0,2087,2,1,5,1,9,1966.0,444,133,168,0,0,0,0,,0,7,2007,WD,Normal,187500,2,1,2,2,3,1,1,0.6826923076923077,3,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,1,0.7951366922635559,231.88888888888889,41,3.0,12.141534124392603
782,783,120,RL,43.0,3182,Pave,,Reg,Lvl,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2006,Gable,VinylSd,VinylSd,BrkFace,11.0,PConc,16,0,1129,1145,Y,SBrkr,1145,0,0,1145,2,0,2,1,5,2005.0,397,100,16,0,0,0,0,,0,9,2009,WD,Normal,160200,3,2,2,3,0,4,1,0.013973799126637543,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,2,0,-0.41946813076371103,229.0,4,3.0,11.984178313616395
783,784,80,RL,,11333,Pave,,IR1,Lvl,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,Gable,HdBoard,HdBoard,None,0.0,PConc,539,0,490,1029,Y,SBrkr,1062,0,0,1062,1,0,3,1,5,1976.0,539,120,0,0,0,0,0,,0,5,2007,WD,Normal,146800,3,1,2,3,2,3,1,0.5238095238095238,2,1,7.0,2.0,4.0,3.0,2.0,6.0,3,0.0,2,0,0.49288131899108567,212.4,31,2.6666666666666665,11.896826395162552
784,785,60,RL,92.0,9920,Pave,,IR1,Lvl,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1997,Gable,MetalSd,MetalSd,None,0.0,PConc,862,0,255,1117,Y,SBrkr,1127,886,0,2013,2,1,3,1,8,1997.0,455,180,130,0,0,0,0,,0,6,2007,WD,Normal,269790,3,2,2,3,2,4,1,0.7717099373321397,4,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,3,1,0.9404964645277352,251.625,11,2.3333333333333335,12.50539915757667
785,786,20,RL,76.0,9158,Pave,,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CemntBd,CmentBd,Stone,140.0,PConc,0,0,1496,1496,Y,SBrkr,1496,0,0,1496,2,0,3,1,7,2007.0,474,168,130,0,0,0,0,,0,6,2007,New,Partial,225000,3,2,2,3,2,1,1,0.0,4,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,0.7951366922635559,213.71428571428572,0,3.0,12.323855681186558
786,787,60,RL,,10832,Pave,,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1996,Gable,MetalSd,MetalSd,None,0.0,PConc,0,0,712,712,Y,SBrkr,1086,809,0,1895,2,1,3,1,7,1994.0,409,143,46,0,0,0,0,,500,10,2008,WD,Normal,194500,3,2,2,3,0,1,1,0.0,4,2,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,2,1,-0.41946813076371103,270.7142857142857,14,3.0,12.178187442040638
787,788,60,RL,70.0,8400,Pave,,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1981,Gable,HdBoard,HdBoard,BrkFace,130.0,CBlock,0,0,650,650,Y,SBrkr,888,676,0,1564,2,1,3,1,7,1980.0,476,0,50,0,0,204,0,,0,4,2010,WD,Normal,171000,3,1,2,3,0,1,1,0.0,2,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.5,2,1,-0.25787195961894177,223.42857142857142,30,2.3333333333333335,12.049418835484797
788,789,20,RL,71.0,8197,Pave,,Reg,Lvl,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,Gable,Plywood,Plywood,BrkFace,148.0,CBlock,0,0,660,660,Y,SBrkr,1285,0,0,1285,1,1,3,1,7,1977.0,528,138,0,0,0,0,0,,0,4,2007,WD,Normal,143500,2,1,2,3,0,1,1,0.0,4,1,7.0,2.0,2.0,3.0,2.0,6.0,3,0.5,1,1,-0.6117156000113834,183.57142857142858,30,2.6666666666666665,11.874090314181814
789,790,20,RL,57.0,7677,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,Gable,VinylSd,VinylSd,None,0.0,CBlock,570,0,203,773,Y,SBrkr,773,0,0,773,1,0,2,1,4,1953.0,240,0,0,0,0,0,0,,0,4,2008,WD,Abnorml,110000,2,1,2,3,0,2,1,0.7373868046571799,3,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,1,0,1.9935051164102329,193.25,55,1.6666666666666667,11.608235644774552
790,791,60,RL,104.0,13518,Pave,,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,Hip,VinylSd,VinylSd,Stone,860.0,PConc,0,0,1926,1926,Y,SBrkr,1966,1174,0,3140,3,1,4,1,11,2009.0,820,144,78,0,0,0,0,,0,7,2009,New,Partial,485000,4,3,2,3,0,1,1,0.0,4,3,7.0,3.0,6.0,3.0,2.0,6.0,3,0.0,3,1,0.1543952065011045,285.45454545454544,1,3.8333333333333335,13.091904169919621
791,792,50,RL,60.0,7200,Pave,,Reg,Lvl,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1950,Gable,Wd Sdng,Wd Sdng,BrkFace,252.0,BrkTil,569,0,162,731,Y,SBrkr,981,787,0,1768,1,1,3,1,7,1939.0,240,0,0,264,0,0,0,,0,6,2007,WD,Normal,175000,3,1,2,3,0,3,1,0.7783857729138167,4,2,7.0,2.0,4.0,3.0,2.0,6.0,3,0.5,2,1,0.0912711106370215,252.57142857142858,70,1.5,12.072541252905651
792,793,60,RL,79.0,12798,Pave,,IR1,HLS,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,Gable,VinylSd,VinylSd,None,0.0,PConc,462,0,154,616,Y,SBrkr,616,1072,0,1688,2,1,4,1,8,1997.0,603,403,114,185,0,0,0,,400,5,2008,WD,Normal,200000,3,1,2,3,3,4,1,0.75,3,2,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,3,1,-0.5485915041473004,211.0,11,2.6666666666666665,12.206072645530174
793,794,30,RM,40.0,4800,Pave,,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1990,Gable,MetalSd,MetalSd,None,0.0,CBlock,197,0,999,1196,Y,FuseA,1196,0,0,1196,1,0,2,1,5,1957.0,440,0,0,0,0,0,0,,0,7,2007,WD,Normal,109900,2,1,2,3,0,1,1,0.1647157190635451,4,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,0.7951366922635559,239.2,91,2.1666666666666665,11.607326140391713
794,795,60,RL,63.0,8199,Pave,,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,Gable,WdShing,Wd Shng,None,0.0,PConc,648,0,80,728,Y,SBrkr,728,728,0,1456,2,1,3,1,7,2005.0,410,36,18,0,0,0,0,,0,10,2008,WD,Normal,189000,3,2,2,3,2,4,1,0.8901098901098901,4,2,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,3,1,1.9935051164102329,208.0,3,3.0,12.14950229404178
795,796,60,RL,107.0,13891,Pave,,Reg,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,Hip,VinylSd,VinylSd,Stone,424.0,PConc,0,0,1734,1734,Y,SBrkr,1734,1088,0,2822,3,1,4,1,12,2009.0,1020,52,170,0,0,192,0,,0,1,2009,New,Partial,582933,4,3,2,3,3,1,1,0.0,4,3,7.0,3.0,3.0,3.0,2.0,6.0,3,0.0,3,1,-0.8201994681396458,235.16666666666666,1,3.5,13.275827535915461
796,797,20,RL,75.0,9000,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,Gable,Wd Sdng,Wd Sdng,None,0.0,CBlock,812,0,124,936,Y,SBrkr,1128,0,0,1128,1,0,2,1,5,1954.0,286,0,0,0,0,0,0,,0,6,2006,WD,Family,118000,2,1,2,3,0,1,1,0.8675213675213675,2,1,5.5,0.0,0.0,3.0,2.0,6.0,3,1.5,1,0,1.097392065536026,225.6,52,1.6666666666666667,11.678439903447801
797,798,20,RL,91.0,12274,Pave,,IR1,Lvl,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,Gable,VinylSd,VinylSd,Stone,256.0,PConc,0,0,1417,1417,Y,SBrkr,1428,0,0,1428,2,0,3,1,6,2008.0,554,0,60,0,0,0,0,,0,7,2008,New,Partial,227680,3,2,2,3,0,1,1,0.0,4,3,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.6117156000113834,238.0,0,2.6666666666666665,12.33569641332368
798,799,80,RL,75.0,9750,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,Gable,VinylSd,VinylSd,None,0.0,PConc,400,480,100,980,Y,SBrkr,980,0,0,980,2,0,3,1,6,1967.0,384,68,0,0,0,0,0,,0,10,2006,WD,Normal,135500,2,1,2,3,2,3,2,0.8979591836734694,3,1,7.0,0.0,0.0,3.0,2.0,6.0,3,0.0,2,0,-0.10097635861065088,163.33333333333334,39,2.3333333333333335,11.816726919301892
799,800,70,RL,144.0,21384,Pave,,Reg,Lvl,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,2004,Gable,Wd Sdng,Wd Sdng,None,0.0,CBlock,1309,0,15,1324,Y,SBrkr,1072,504,0,1576,1,1,3,1,6,1923.0,528,0,312,0,0,0,0,,0,5,2009,WD,Normal,223500,2,1,2,3,3,4,1,0.9886706948640483,4,2,7.0,2.0,2.0,3.0,2.0,6.0,3,0.0,3,1,-0.8201994681396458,262.6666666666667,86,2.6666666666666665,12.31716669303576
800,801,80,RL,85.0,13400,Pave,,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,Gable,VinylSd,VinylSd,BrkFace,1047.0,CBlock,516,128,380,1024,Y,SBrkr,1086,0,0,1086,1,0,3,1,6,1966.0,484,0,0,0,0,0,0,,0,6,2006,WD,Normal,159950,2,1,2,3,2,3,2,0.62890625,2,1,7.0,3.0,3.0,3.0,2.0,6.0,3,1.5,2,0,-0.8201994681396458,181.0,40,2.6666666666666665,11.982616545377663
801,802,75,RM,90.0,8100,Pave,,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1965,Hip,AsbShng,AsbShng,None,0.0,PConc,0,0,849,849,N,FuseA,1075,1063,0,2138,2,0,2,3,11,1910.0,360,40,156,0,0,0,0,,0,11,2009,WD,Normal,106000,2,1,2,3,0,1,1,0.0,2,1,7.0,0.0,0.0,2.0,1.0,2.0,0,0.5,2,0,-0.5810681907312585,194.36363636363637,111,2.1666666666666665,11.571194373094205
